time	month	temperature	feelslike	wind	direction	gust	cloud	humidity	precipitation	pressure	weather	label
18:00	5	33.0	39.0	15.0	SSE	19.0	43.0	60.0	0.0	1009.0	Thundery outbreaks possible	Partly cloudy
21:00	5	31.0	37.0	14.0	SSE	18.0	48.0	68.0	0.1	1010.0	Partly cloudy	Thundery outbreaks possible
0:00	5	30.0	36.0	11.0	S	14.0	73.0	72.0	0.0	1010.0	Thundery outbreaks possible	Thundery outbreaks possible
3:00	5	29.0	35.0	10.0	SSW	16.0	70.0	77.0	3.3	1010.0	Thundery outbreaks possible	Moderate or heavy rain shower
6:00	5	29.0	34.0	9.0	SSW	19.0	81.0	76.0	0.9	1010.0	Moderate or heavy rain shower	Torrential rain shower
9:00	5	32.0	38.0	9.0	S	15.0	85.0	62.0	5.6	1011.0	Torrential rain shower	Light rain shower
12:00	5	35.0	41.0	10.0	SSE	14.0	90.0	52.0	1.4	1010.0	Light rain shower	Light rain shower
15:00	5	35.0	41.0	13.0	SSE	18.0	87.0	52.0	1.3	1009.0	Light rain shower	Light rain shower
18:00	5	32.0	38.0	15.0	SSE	21.0	87.0	60.0	1.0	1009.0	Light rain shower	Patchy rain possible
21:00	5	31.0	36.0	14.0	SSE	19.0	42.0	67.0	0.3	1011.0	Patchy rain possible	Partly cloudy
0:00	5	30.0	35.0	11.0	S	14.0	30.0	70.0	0.0	1011.0	Partly cloudy	Partly cloudy
3:00	5	29.0	34.0	8.0	SSW	10.0	35.0	73.0	0.0	1010.0	Partly cloudy	Partly cloudy
6:00	5	30.0	34.0	6.0	SW	7.0	49.0	71.0	0.0	1010.0	Partly cloudy	Partly cloudy
9:00	5	33.0	38.0	9.0	SW	10.0	26.0	58.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	5	36.0	41.0	10.0	SW	11.0	35.0	46.0	0.0	1009.0	Partly cloudy	Partly cloudy
15:00	5	35.0	41.0	13.0	SSW	17.0	68.0	48.0	0.0	1007.0	Partly cloudy	Thundery outbreaks possible
18:00	5	33.0	39.0	14.0	S	18.0	53.0	57.0	0.0	1007.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	32.0	38.0	13.0	SSW	18.0	60.0	63.0	0.1	1009.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	31.0	36.0	13.0	SW	18.0	34.0	68.0	0.0	1009.0	Patchy rain possible	Partly cloudy
3:00	5	30.0	35.0	12.0	SW	16.0	23.0	74.0	0.0	1008.0	Partly cloudy	Partly cloudy
6:00	5	30.0	35.0	13.0	SW	15.0	31.0	73.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	33.0	40.0	14.0	SW	17.0	16.0	57.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	37.0	43.0	15.0	WSW	17.0	58.0	43.0	0.0	1007.0	Partly cloudy	Thundery outbreaks possible
15:00	5	36.0	42.0	12.0	SW	15.0	94.0	45.0	0.0	1005.0	Thundery outbreaks possible	Thundery outbreaks possible
18:00	5	34.0	41.0	12.0	SSW	15.0	79.0	53.0	0.0	1005.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	32.0	38.0	14.0	SW	20.0	72.0	61.0	0.1	1006.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	31.0	36.0	14.0	SW	19.0	33.0	68.0	0.1	1007.0	Patchy rain possible	Partly cloudy
3:00	5	30.0	35.0	10.0	SW	14.0	58.0	73.0	0.1	1006.0	Partly cloudy	Patchy rain possible
6:00	5	30.0	36.0	10.0	SW	13.0	63.0	73.0	0.0	1007.0	Patchy rain possible	Partly cloudy
9:00	5	33.0	39.0	11.0	SW	13.0	25.0	57.0	0.0	1007.0	Partly cloudy	Partly cloudy
12:00	5	36.0	42.0	11.0	SW	13.0	33.0	46.0	0.0	1006.0	Partly cloudy	Partly cloudy
15:00	5	36.0	42.0	12.0	SSW	14.0	56.0	47.0	0.0	1004.0	Partly cloudy	Thundery outbreaks possible
18:00	5	34.0	40.0	14.0	SSE	18.0	57.0	57.0	0.4	1005.0	Thundery outbreaks possible	Light rain shower
21:00	5	32.0	38.0	14.0	S	20.0	64.0	65.0	0.3	1006.0	Light rain shower	Thundery outbreaks possible
0:00	5	30.0	36.0	13.0	SSW	18.0	42.0	71.0	0.0	1007.0	Thundery outbreaks possible	Thundery outbreaks possible
3:00	5	30.0	35.0	13.0	SW	18.0	68.0	76.0	1.2	1006.0	Thundery outbreaks possible	Patchy rain possible
6:00	5	29.0	35.0	12.0	SSW	19.0	88.0	76.0	2.6	1006.0	Patchy rain possible	Moderate or heavy rain shower
9:00	5	33.0	38.0	14.0	SSW	18.0	38.0	58.0	1.0	1007.0	Moderate or heavy rain shower	Partly cloudy
12:00	5	37.0	42.0	15.0	SW	17.0	50.0	41.0	0.0	1006.0	Partly cloudy	Cloudy
15:00	5	36.0	42.0	13.0	SW	16.0	66.0	46.0	0.1	1004.0	Cloudy	Thundery outbreaks possible
18:00	5	34.0	40.0	13.0	SW	18.0	61.0	52.0	0.0	1005.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	32.0	37.0	15.0	WSW	21.0	31.0	59.0	0.0	1007.0	Thundery outbreaks possible	Partly cloudy
0:00	5	31.0	36.0	16.0	SW	22.0	21.0	67.0	0.0	1007.0	Partly cloudy	Partly cloudy
3:00	5	30.0	34.0	14.0	SW	21.0	55.0	73.0	1.5	1006.0	Partly cloudy	Light rain shower
6:00	5	30.0	35.0	13.0	SW	20.0	79.0	71.0	2.5	1007.0	Light rain shower	Moderate or heavy rain shower
9:00	5	33.0	38.0	13.0	SW	18.0	74.0	57.0	1.4	1008.0	Moderate or heavy rain shower	Patchy rain possible
12:00	5	35.0	40.0	9.0	SSW	13.0	82.0	49.0	2.3	1007.0	Patchy rain possible	Moderate or heavy rain shower
15:00	5	33.0	38.0	11.0	SSE	21.0	65.0	59.0	4.9	1005.0	Moderate or heavy rain shower	Moderate or heavy rain shower
18:00	5	31.0	36.0	10.0	SSE	22.0	72.0	70.0	0.3	1006.0	Moderate or heavy rain shower	Torrential rain shower
21:00	5	30.0	35.0	10.0	SSW	17.0	83.0	73.0	4.6	1007.0	Torrential rain shower	Light rain shower
0:00	5	29.0	34.0	10.0	SW	15.0	79.0	74.0	0.5	1008.0	Light rain shower	Patchy rain possible
3:00	5	29.0	33.0	9.0	SW	13.0	76.0	79.0	1.1	1007.0	Patchy rain possible	Patchy rain possible
6:00	5	29.0	34.0	7.0	SW	10.0	59.0	77.0	1.3	1008.0	Patchy rain possible	Light rain shower
9:00	5	32.0	38.0	12.0	WSW	14.0	55.0	61.0	0.6	1009.0	Light rain shower	Light rain shower
12:00	5	35.0	40.0	16.0	WSW	22.0	69.0	50.0	1.3	1008.0	Light rain shower	Light rain shower
15:00	5	33.0	38.0	21.0	WSW	32.0	60.0	53.0	2.3	1008.0	Light rain shower	Light rain shower
18:00	5	30.0	34.0	18.0	SW	28.0	74.0	64.0	2.6	1008.0	Light rain shower	Moderate or heavy rain shower
21:00	5	29.0	33.0	11.0	WSW	16.0	95.0	72.0	1.4	1009.0	Moderate or heavy rain shower	Light rain
0:00	5	29.0	33.0	6.0	WSW	8.0	75.0	77.0	1.7	1010.0	Light rain	Patchy light rain
3:00	5	28.0	33.0	3.0	ESE	4.0	87.0	80.0	1.7	1009.0	Patchy light rain	Light rain
6:00	5	28.0	32.0	5.0	ESE	6.0	10.0	81.0	1.9	1009.0	Light rain	Light rain
9:00	5	32.0	37.0	10.0	SSW	12.0	0.0	63.0	0.7	1010.0	Light rain	Partly cloudy
12:00	5	34.0	40.0	12.0	WSW	13.0	53.0	50.0	0.0	1009.0	Partly cloudy	Cloudy
15:00	5	34.0	40.0	14.0	SW	18.0	64.0	51.0	0.0	1007.0	Cloudy	Thundery outbreaks possible
18:00	5	32.0	37.0	17.0	SW	24.0	90.0	58.0	0.4	1007.0	Thundery outbreaks possible	Light rain shower
21:00	5	30.0	35.0	16.0	SW	23.0	67.0	66.0	0.5	1009.0	Light rain shower	Patchy rain possible
0:00	5	29.0	34.0	15.0	WSW	25.0	78.0	75.0	3.0	1009.0	Patchy rain possible	Moderate or heavy rain shower
3:00	5	29.0	34.0	13.0	WSW	23.0	74.0	80.0	4.9	1008.0	Moderate or heavy rain shower	Moderate or heavy rain shower
6:00	5	29.0	34.0	10.0	WSW	21.0	83.0	80.0	6.4	1009.0	Moderate or heavy rain shower	Moderate or heavy rain shower
9:00	5	32.0	38.0	11.0	SW	16.0	86.0	63.0	2.4	1009.0	Moderate or heavy rain shower	Patchy rain possible
12:00	5	34.0	40.0	14.0	SW	16.0	81.0	51.0	0.1	1008.0	Patchy rain possible	Patchy rain possible
15:00	5	34.0	39.0	18.0	SW	21.0	62.0	51.0	0.2	1006.0	Patchy rain possible	Light rain shower
18:00	5	32.0	37.0	16.0	SW	22.0	58.0	60.0	0.5	1007.0	Light rain shower	Light rain shower
21:00	5	31.0	36.0	13.0	SW	18.0	46.0	67.0	0.2	1009.0	Light rain shower	Partly cloudy
0:00	5	30.0	35.0	12.0	SW	16.0	34.0	73.0	0.0	1009.0	Partly cloudy	Partly cloudy
3:00	5	29.0	34.0	12.0	SSW	20.0	70.0	79.0	4.3	1008.0	Partly cloudy	Moderate or heavy rain shower
6:00	5	29.0	34.0	12.0	SSW	23.0	77.0	79.0	7.1	1009.0	Moderate or heavy rain shower	Moderate or heavy rain shower
9:00	5	32.0	37.0	12.0	SSW	18.0	37.0	60.0	2.5	1009.0	Moderate or heavy rain shower	Partly cloudy
12:00	5	35.0	40.0	12.0	SSW	13.0	59.0	49.0	0.0	1008.0	Partly cloudy	Cloudy
15:00	5	34.0	40.0	11.0	SSW	13.0	85.0	51.0	0.0	1007.0	Cloudy	Overcast
18:00	5	32.0	38.0	13.0	S	17.0	89.0	61.0	0.3	1006.0	Overcast	Patchy rain possible
21:00	5	31.0	36.0	12.0	SSW	17.0	84.0	69.0	0.2	1008.0	Patchy rain possible	Patchy rain possible
0:00	5	29.0	35.0	10.0	SSW	17.0	61.0	75.0	2.7	1009.0	Patchy rain possible	Moderate or heavy rain shower
3:00	5	29.0	34.0	10.0	SSW	15.0	43.0	80.0	1.3	1008.0	Moderate or heavy rain shower	Partly cloudy
6:00	5	29.0	34.0	11.0	SSW	14.0	41.0	78.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	32.0	38.0	12.0	SSW	13.0	42.0	61.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	35.0	40.0	12.0	S	13.0	71.0	51.0	0.0	1008.0	Partly cloudy	Cloudy
15:00	5	34.0	40.0	14.0	S	17.0	74.0	53.0	0.3	1007.0	Cloudy	Light rain shower
18:00	5	32.0	38.0	15.0	SSE	21.0	71.0	65.0	1.1	1007.0	Light rain shower	Patchy light rain with thunder
21:00	5	30.0	35.0	14.0	S	23.0	71.0	74.0	3.9	1009.0	Patchy light rain with thunder	Moderate or heavy rain shower
0:00	5	29.0	34.0	11.0	S	22.0	81.0	79.0	8.1	1010.0	Moderate or heavy rain shower	Torrential rain shower
3:00	5	29.0	34.0	8.0	S	14.0	78.0	81.0	3.5	1009.0	Torrential rain shower	Patchy rain possible
6:00	5	29.0	35.0	9.0	S	11.0	79.0	78.0	0.5	1010.0	Patchy rain possible	Patchy rain possible
9:00	5	32.0	38.0	9.0	S	10.0	44.0	62.0	0.2	1010.0	Patchy rain possible	Partly cloudy
12:00	5	34.0	40.0	9.0	S	10.0	68.0	52.0	0.0	1009.0	Partly cloudy	Overcast
15:00	5	34.0	40.0	13.0	S	19.0	82.0	56.0	1.3	1008.0	Overcast	Light rain shower
18:00	5	32.0	38.0	13.0	S	24.0	83.0	67.0	5.1	1008.0	Light rain shower	Moderate or heavy rain shower
21:00	5	30.0	36.0	12.0	SSW	23.0	82.0	75.0	7.2	1010.0	Moderate or heavy rain shower	Moderate or heavy rain shower
0:00	5	29.0	35.0	10.0	SSW	20.0	76.0	80.0	7.8	1010.0	Moderate or heavy rain shower	Torrential rain shower
3:00	5	29.0	34.0	8.0	SSW	15.0	80.0	82.0	5.8	1010.0	Torrential rain shower	Moderate or heavy rain shower
6:00	5	29.0	35.0	7.0	SSW	13.0	87.0	79.0	4.7	1010.0	Moderate or heavy rain shower	Moderate or heavy rain shower
9:00	5	32.0	39.0	9.0	SSW	12.0	55.0	63.0	1.6	1010.0	Moderate or heavy rain shower	Partly cloudy
12:00	5	34.0	41.0	11.0	SSW	13.0	69.0	53.0	0.1	1009.0	Partly cloudy	Thundery outbreaks possible
15:00	5	34.0	41.0	14.0	S	18.0	69.0	53.0	0.9	1008.0	Thundery outbreaks possible	Light rain shower
18:00	5	32.0	38.0	14.0	SSW	20.0	71.0	62.0	2.2	1008.0	Light rain shower	Moderate or heavy rain shower
21:00	5	31.0	37.0	11.0	SSW	16.0	77.0	68.0	1.3	1010.0	Moderate or heavy rain shower	Patchy rain possible
0:00	5	30.0	35.0	10.0	SW	15.0	72.0	73.0	0.6	1010.0	Patchy rain possible	Patchy rain possible
3:00	5	29.0	34.0	9.0	SW	13.0	34.0	78.0	0.2	1009.0	Patchy rain possible	Partly cloudy
6:00	5	29.0	35.0	10.0	SW	12.0	18.0	77.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	32.0	38.0	11.0	WSW	13.0	17.0	61.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	35.0	40.0	11.0	WSW	13.0	45.0	49.0	0.0	1008.0	Partly cloudy	Thundery outbreaks possible
15:00	5	36.0	41.0	12.0	SW	14.0	87.0	46.0	0.0	1006.0	Thundery outbreaks possible	Thundery outbreaks possible
18:00	5	34.0	40.0	12.0	SSW	15.0	79.0	53.0	0.0	1006.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	32.0	37.0	13.0	SW	19.0	79.0	63.0	0.1	1008.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	30.0	36.0	13.0	SW	17.0	79.0	69.0	0.1	1009.0	Patchy rain possible	Patchy rain possible
3:00	5	29.0	35.0	11.0	SW	14.0	36.0	76.0	0.0	1008.0	Patchy rain possible	Partly cloudy
6:00	5	29.0	35.0	10.0	SW	13.0	36.0	77.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	5	32.0	38.0	12.0	SW	14.0	34.0	62.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	35.0	41.0	13.0	WSW	15.0	63.0	50.0	0.0	1008.0	Partly cloudy	Cloudy
15:00	5	35.0	41.0	13.0	WSW	16.0	79.0	49.0	0.0	1006.0	Cloudy	Cloudy
18:00	5	34.0	39.0	13.0	SW	18.0	72.0	55.0	0.0	1006.0	Cloudy	Cloudy
21:00	5	31.0	36.0	15.0	SW	21.0	81.0	64.0	0.1	1008.0	Cloudy	Patchy rain possible
0:00	5	30.0	35.0	14.0	SW	19.0	80.0	70.0	0.2	1009.0	Patchy rain possible	Patchy rain possible
3:00	5	29.0	34.0	12.0	SW	16.0	47.0	75.0	0.1	1008.0	Patchy rain possible	Partly cloudy
6:00	5	29.0	34.0	12.0	SW	15.0	38.0	74.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	32.0	38.0	12.0	SW	19.0	62.0	63.0	2.9	1010.0	Partly cloudy	Moderate or heavy rain shower
12:00	5	35.0	41.0	10.0	SW	18.0	77.0	52.0	4.4	1009.0	Moderate or heavy rain shower	Moderate or heavy rain shower
15:00	5	35.0	41.0	10.0	SSW	14.0	75.0	50.0	1.5	1007.0	Moderate or heavy rain shower	Thundery outbreaks possible
18:00	5	33.0	39.0	14.0	SSW	19.0	61.0	59.0	0.1	1007.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	31.0	37.0	13.0	SSW	19.0	65.0	67.0	0.1	1009.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	30.0	36.0	12.0	SSW	17.0	73.0	72.0	0.1	1009.0	Patchy rain possible	Patchy rain possible
3:00	5	29.0	35.0	11.0	SW	14.0	38.0	75.0	0.0	1009.0	Patchy rain possible	Partly cloudy
6:00	5	30.0	35.0	10.0	SW	12.0	62.0	74.0	0.1	1009.0	Partly cloudy	Patchy rain possible
9:00	5	33.0	39.0	11.0	SW	13.0	36.0	57.0	0.0	1010.0	Patchy rain possible	Partly cloudy
12:00	5	35.0	40.0	10.0	SW	11.0	45.0	47.0	0.0	1009.0	Partly cloudy	Partly cloudy
15:00	5	35.0	41.0	12.0	SSW	13.0	75.0	49.0	0.0	1007.0	Partly cloudy	Thundery outbreaks possible
18:00	5	33.0	38.0	14.0	S	19.0	58.0	57.0	0.0	1007.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	31.0	37.0	13.0	SSW	18.0	65.0	66.0	0.1	1009.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	30.0	36.0	11.0	SSW	14.0	33.0	72.0	0.1	1009.0	Patchy rain possible	Partly cloudy
3:00	5	29.0	35.0	9.0	SW	13.0	55.0	78.0	1.9	1008.0	Partly cloudy	Moderate or heavy rain shower
6:00	5	30.0	35.0	8.0	SW	12.0	78.0	78.0	1.8	1009.0	Moderate or heavy rain shower	Patchy light rain with thunder
9:00	5	33.0	39.0	10.0	SW	13.0	35.0	59.0	0.4	1009.0	Patchy light rain with thunder	Partly cloudy
12:00	5	37.0	42.0	9.0	SW	10.0	64.0	43.0	0.0	1008.0	Partly cloudy	Overcast
15:00	5	36.0	42.0	9.0	SSW	12.0	68.0	46.0	0.0	1007.0	Overcast	Thundery outbreaks possible
18:00	5	33.0	39.0	12.0	S	18.0	60.0	57.0	1.8	1007.0	Thundery outbreaks possible	Moderate or heavy rain shower
21:00	5	31.0	37.0	13.0	S	19.0	69.0	65.0	0.9	1009.0	Moderate or heavy rain shower	Thundery outbreaks possible
0:00	5	30.0	36.0	12.0	SSW	18.0	67.0	70.0	0.0	1009.0	Thundery outbreaks possible	Thundery outbreaks possible
3:00	5	29.0	35.0	10.0	SSW	14.0	39.0	74.0	0.0	1008.0	Thundery outbreaks possible	Thundery outbreaks possible
6:00	5	30.0	35.0	10.0	SW	12.0	33.0	73.0	0.0	1008.0	Thundery outbreaks possible	Thundery outbreaks possible
9:00	5	33.0	38.0	10.0	SW	12.0	26.0	58.0	0.0	1009.0	Thundery outbreaks possible	Partly cloudy
12:00	5	35.0	40.0	11.0	SW	13.0	56.0	48.0	0.0	1008.0	Partly cloudy	Cloudy
15:00	5	33.0	38.0	12.0	SSW	22.0	82.0	59.0	6.7	1007.0	Cloudy	Torrential rain shower
18:00	5	30.0	36.0	11.0	S	23.0	80.0	71.0	1.9	1008.0	Torrential rain shower	Torrential rain shower
21:00	5	30.0	35.0	8.0	SSW	15.0	40.0	75.0	4.3	1009.0	Torrential rain shower	Partly cloudy
0:00	5	29.0	35.0	9.0	SSW	12.0	25.0	78.0	0.0	1010.0	Partly cloudy	Partly cloudy
3:00	5	29.0	34.0	6.0	SSW	9.0	19.0	81.0	0.0	1009.0	Partly cloudy	Partly cloudy
6:00	5	29.0	35.0	7.0	SSW	8.0	17.0	78.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	32.0	38.0	9.0	SW	11.0	18.0	61.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	5	35.0	40.0	11.0	SW	13.0	57.0	49.0	0.0	1009.0	Partly cloudy	Thundery outbreaks possible
15:00	5	34.0	40.0	12.0	SSW	14.0	73.0	52.0	0.5	1008.0	Thundery outbreaks possible	Light rain shower
18:00	5	32.0	37.0	13.0	S	18.0	65.0	63.0	1.5	1008.0	Light rain shower	Light rain shower
21:00	5	30.0	36.0	12.0	S	18.0	78.0	71.0	1.0	1009.0	Light rain shower	Patchy light rain with thunder
0:00	5	30.0	36.0	10.0	SSW	13.0	75.0	75.0	0.5	1010.0	Patchy light rain with thunder	Patchy light rain with thunder
3:00	5	29.0	35.0	8.0	SW	10.0	33.0	79.0	0.2	1009.0	Patchy light rain with thunder	Partly cloudy
6:00	5	30.0	36.0	8.0	SW	9.0	17.0	78.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	33.0	38.0	9.0	WSW	10.0	17.0	59.0	0.0	1010.0	Partly cloudy	Partly cloudy
12:00	5	35.0	40.0	8.0	WSW	9.0	37.0	46.0	0.0	1009.0	Partly cloudy	Partly cloudy
15:00	5	35.0	40.0	10.0	SSW	12.0	82.0	46.0	0.0	1007.0	Partly cloudy	Overcast
18:00	5	34.0	39.0	10.0	S	14.0	71.0	54.0	0.0	1007.0	Overcast	Partly cloudy
21:00	5	32.0	37.0	11.0	S	16.0	45.0	63.0	0.0	1008.0	Partly cloudy	Partly cloudy
0:00	5	30.0	35.0	11.0	SW	15.0	31.0	68.0	0.0	1008.0	Partly cloudy	Partly cloudy
3:00	5	30.0	34.0	9.0	SW	12.0	17.0	72.0	0.0	1007.0	Partly cloudy	Partly cloudy
6:00	5	30.0	35.0	10.0	WSW	13.0	24.0	73.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	5	33.0	38.0	12.0	WSW	14.0	28.0	58.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	5	35.0	40.0	13.0	WSW	14.0	55.0	48.0	0.0	1007.0	Partly cloudy	Cloudy
15:00	5	35.0	40.0	13.0	WSW	15.0	59.0	48.0	0.0	1006.0	Cloudy	Thundery outbreaks possible
18:00	5	34.0	39.0	12.0	SW	17.0	63.0	53.0	0.0	1006.0	Thundery outbreaks possible	Thundery outbreaks possible
21:00	5	31.0	36.0	15.0	SW	22.0	79.0	62.0	0.1	1007.0	Thundery outbreaks possible	Patchy rain possible
0:00	5	30.0	35.0	14.0	SW	18.0	36.0	69.0	0.0	1008.0	Patchy rain possible	Partly cloudy
3:00	5	29.0	34.0	11.0	SW	14.0	15.0	72.0	0.0	1007.0	Partly cloudy	Partly cloudy
6:00	5	29.0	34.0	12.0	SSW	15.0	21.0	72.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	5	32.0	36.0	12.0	SW	14.0	57.0	61.0	0.0	1008.0	Partly cloudy	Cloudy
12:00	5	34.0	39.0	11.0	SW	12.0	65.0	49.0	0.0	1007.0	Cloudy	Partly cloudy
15:00	5	33.0	38.0	15.0	SW	26.0	87.0	57.0	2.9	1006.0	Partly cloudy	Moderate or heavy rain shower
18:00	5	30.0	35.0	15.0	SW	28.0	89.0	68.0	5.7	1006.0	Moderate or heavy rain shower	Moderate or heavy rain shower
21:00	5	29.0	34.0	12.0	SSW	19.0	69.0	74.0	2.1	1008.0	Moderate or heavy rain shower	Partly cloudy
0:00	5	28.0	33.0	10.0	SSW	14.0	67.0	78.0	0.0	1008.0	Partly cloudy	Cloudy
3:00	5	28.0	32.0	9.0	SSW	12.0	69.0	82.0	1.0	1007.0	Cloudy	Light rain shower
6:00	5	29.0	34.0	10.0	S	13.0	65.0	78.0	0.5	1008.0	Light rain shower	Cloudy
9:00	5	32.0	37.0	12.0	SSW	14.0	57.0	59.0	0.0	1008.0	Cloudy	Partly cloudy
12:00	5	35.0	40.0	12.0	SSW	13.0	56.0	47.0	0.0	1007.0	Partly cloudy	Partly cloudy
15:00	5	34.0	40.0	13.0	S	17.0	62.0	51.0	0.1	1006.0	Partly cloudy	Thundery outbreaks possible
18:00	5	32.0	38.0	12.0	SSE	16.0	68.0	63.0	0.4	1006.0	Thundery outbreaks possible	Light rain shower
21:00	5	30.0	35.0	10.0	S	16.0	79.0	72.0	0.8	1008.0	Light rain shower	Light rain shower
0:00	5	29.0	34.0	11.0	SSW	17.0	79.0	77.0	0.5	1008.0	Light rain shower	Patchy rain possible
3:00	5	28.0	33.0	9.0	SSW	14.0	75.0	80.0	0.3	1007.0	Patchy rain possible	Patchy rain possible
6:00	5	29.0	34.0	8.0	SSW	11.0	73.0	78.0	1.0	1008.0	Patchy rain possible	Patchy rain possible
9:00	5	32.0	37.0	8.0	SSW	10.0	40.0	62.0	0.4	1008.0	Patchy rain possible	Partly cloudy
12:00	5	34.0	40.0	12.0	S	15.0	43.0	55.0	0.9	1007.0	Partly cloudy	Light rain shower
15:00	5	32.0	38.0	14.0	SSW	27.0	54.0	62.0	9.9	1006.0	Light rain shower	Torrential rain shower
18:00	5	31.0	37.0	9.0	SSW	21.0	77.0	72.0	3.7	1007.0	Torrential rain shower	Torrential rain shower
21:00	5	30.0	36.0	6.0	S	12.0	85.0	77.0	5.4	1008.0	Torrential rain shower	Patchy rain possible
0:00	5	29.0	35.0	8.0	S	12.0	49.0	82.0	0.4	1008.0	Patchy rain possible	Partly cloudy
3:00	5	29.0	34.0	6.0	S	10.0	65.0	84.0	2.5	1008.0	Partly cloudy	Moderate or heavy rain shower
6:00	5	29.0	35.0	4.0	SSE	7.0	83.0	81.0	3.1	1008.0	Moderate or heavy rain shower	Moderate or heavy rain shower
9:00	5	32.0	38.0	2.0	WNW	3.0	61.0	66.0	0.9	1009.0	Moderate or heavy rain shower	Partly cloudy
12:00	5	35.0	42.0	4.0	NW	5.0	53.0	50.0	0.0	1008.0	Partly cloudy	Partly cloudy
15:00	5	35.0	41.0	5.0	NW	5.0	60.0	49.0	0.1	1007.0	Partly cloudy	Patchy rain possible
18:00	5	32.0	38.0	6.0	SE	8.0	59.0	62.0	0.0	1007.0	Patchy rain possible	Partly cloudy
21:00	5	30.0	36.0	7.0	E	9.0	75.0	70.0	0.4	1008.0	Partly cloudy	Patchy rain possible
0:00	5	30.0	35.0	5.0	SE	7.0	61.0	73.0	0.2	1009.0	Patchy rain possible	Partly cloudy
3:00	5	29.0	34.0	3.0	SE	5.0	60.0	76.0	0.0	1008.0	Partly cloudy	Cloudy
6:00	5	29.0	35.0	4.0	E	5.0	60.0	76.0	0.0	1009.0	Cloudy	Partly cloudy
9:00	5	33.0	40.0	2.0	NE	3.0	26.0	60.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	37.0	44.0	1.0	E	2.0	15.0	45.0	0.0	1008.0	Partly cloudy	Partly cloudy
15:00	5	37.0	42.0	5.0	SE	6.0	58.0	44.0	0.0	1007.0	Partly cloudy	Cloudy
18:00	5	33.0	38.0	12.0	SE	16.0	44.0	58.0	0.0	1007.0	Cloudy	Partly cloudy
21:00	5	31.0	36.0	12.0	SE	15.0	64.0	68.0	0.1	1008.0	Partly cloudy	Patchy rain possible
0:00	5	30.0	35.0	9.0	SE	11.0	39.0	72.0	0.0	1009.0	Patchy rain possible	Partly cloudy
3:00	5	29.0	35.0	6.0	SE	9.0	36.0	77.0	0.0	1008.0	Partly cloudy	Partly cloudy
6:00	5	29.0	35.0	7.0	SE	8.0	47.0	76.0	0.0	1009.0	Partly cloudy	Partly cloudy
9:00	5	33.0	39.0	9.0	ESE	11.0	21.0	61.0	0.0	1009.0	Partly cloudy	Partly cloudy
12:00	5	36.0	41.0	11.0	SE	13.0	34.0	46.0	0.0	1007.0	Partly cloudy	Partly cloudy
15:00	5	36.0	41.0	15.0	SE	17.0	40.0	45.0	0.0	1006.0	Partly cloudy	Partly cloudy
18:00	5	33.0	38.0	16.0	SE	19.0	16.0	58.0	0.0	1006.0	Partly cloudy	Partly cloudy
21:00	5	31.0	36.0	14.0	SE	17.0	6.0	69.0	0.0	1008.0	Partly cloudy	Partly cloudy
0:00	6	30.0	36.0	12.0	SE	14.0	6.0	75.0	0.0	1008.0	Partly cloudy	Partly cloudy
3:00	6	29.0	35.0	8.0	SE	10.0	9.0	79.0	0.0	1007.0	Partly cloudy	Partly cloudy
6:00	6	29.0	35.0	7.0	ESE	9.0	12.0	77.0	0.0	1008.0	Partly cloudy	Partly cloudy
9:00	6	33.0	39.0	8.0	ESE	9.0	7.0	58.0	0.0	1008.0	Partly cloudy	Partly cloudy
12:00	6	37.0	41.0	8.0	ESE	9.0	29.0	40.0	0.0	1007.0	Partly cloudy	Partly cloudy
